city,district,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price,details,price_per_sqm,rooms_per_sqm,bath_per_room,luxury_score,city_encoded,front_encoded,property_age_encoded
الرياض,   حي الملقا ,شرق,200,3,5,5,5,1,1,1,1,0,0,1,1,1,0,0,1,0,0,85000,"فيلا للايجار ٢٠٠ م
مجلس مقلط صاله اربع غرف نوم
وغرفتين بالسطح
بالملقا
غرفة غسيل وخادمة مدخل سياره بها مطبخ راكب ٧ مكيفات اسبيلت

بدون غرفة سواق

الإيجار ٨٥ الف",425.0,0.05,0.5,1.0,2,4,7
الرياض,   حي الرمال ,شرق,298,0,3,4,2,1,0,0,1,0,0,0,0,1,0,0,1,0,1,45000,"فله للايجار حي الرمال مخطط الواحة مجدده بالكامل 
ايجارها السنوي ٤٥ الف ريال دفعتين ٢٢٥٠٠ ألف ريال حق ست شهور 
ارجو منكم تواصل واتساب وشاكرا ومقدرا لتعاونكم",151.00671140939596,0.016778523489932886,0.8,0.7,2,4,0
الرياض,   حي النرجس ,شرق,250,0,4,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,90000,"فيلا للايجار بالكامل 
٤ غرف نوم منها غرفتين ماستر
مجلس ومقلط و٥ حمامات وغرفه سائق وغرفه شغاله وسطح
يوجد مدخل سياره",360.0,0.024,0.8333333333333334,1.0,2,4,0
الرياض,   حي العقيق ,جنوب,300,6,4,5,3,1,1,1,1,0,1,0,0,1,1,1,0,0,0,120000,"للايجار فله دبلكس يوجد فيها قبو 
مكونه من تحت استقبال و فوق ٤ اجنحه نوم وصاله والسطح مكون من غرفه خادمه و غسيل  و دورة مياه وسطح",400.0,0.023333333333333334,0.7142857142857143,1.0,2,1,11
الرياض,   حي الورود ,شمال شرقي,580,other,7,5,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,150000,"فلة للايجار 
المساحة :٥٨٠ م
الواجهه : شمالي شرقي
تتكون من :-
مجلس وجال 
ومقلط
وصالة مفتوحة على الدرو الاوال 
مجلس نساء 
وغرفة 
مطبخ داخلي 
٤ غرف نوم 
١ غرفة نوم الرئسية 
الملاحق :-
غرفة للخادمة 
غرفة غسيل 
ومطبخ خارجي 
وغرفة سائق",258.62068965517244,0.013793103448275862,0.625,1.0,2,6,15
الرياض,   حي النرجس ,شرق,230,0,3,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,90000,"فله للايجار
شمال طريق الملك سلمان
عباره عم ٣ غرف نوم وغرفه ماستر و٥ حمامات وغرفه سائق وغرفه شغاله وسطح َحوش
ايجار الفله دفعه واحده فقط",391.30434782608694,0.021739130434782608,1.0,1.0,2,4,0
الرياض,   حي الملقا ,شرق,228,0,4,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,150000,"للايجار فلتين دبلكس في ملقا العجلان 
مقابل المكان مول موقع ممتاز وشارع ٢٠م  
الدبلكس الواحد يحتوي على:
٩ غرف
صالة
مطبخ
٦ حمامات
غرفة خادمة/ سائق
مدخل خاص للسيارة
ومكيفات سبلت
( الدبلكس الواحد ب١٥٠.٠٠٠ ريال )
للاستفسار والتواصل /٠٥٥١٥٠٢٢٧٧-٠٥٥١٥٠٢٢٨٨",657.8947368421053,0.02631578947368421,0.8333333333333334,1.0,2,4,0
الرياض,   حي العارض ,شمال,200,4,5,5,2,1,1,1,1,1,1,1,0,1,0,1,1,0,1,110000,"فيلا دبلكس متلاصقه  لليجار حي دانه الياسمين 
مؤثثه بالكامل اثاث جديد 
الدور الارضي مجلس خارجي
 مجلس رجال وصاله استقبال كبير 
ومطبخ مع كامل اجهزته
 ودورتين مياه
 مدخل خاص بالرجال ومدخل بالنساء 
الدور الثاني صاله غرفه نوم رئيسيه 
وغرفتين اضافيه ودورتين...",550.0,0.035,0.7142857142857143,1.0,2,5,9
الرياض,   حي الياسمين ,شمال شرقي,350,4,5,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,1,125000,"للإيجاااار
فيلا فاخرة زاوية للإيجارفي حي الياسمين مجلس ودورة مياه ومقلط وصاله ودورة مياه ومطبخ وبيت شعر وغرفة سائق ، الدور الأول : صاله ودورة مياه و3 غرف نوم واحدة من الغرف ماستر، الدور الثاني : غرفة خادمه ودورة مياه وغرفه غسيل وسطح
 
الموقع غير دقيق...",357.14285714285717,0.02,0.7142857142857143,1.0,2,6,9
الرياض,   حي السليمانية ,جنوب غربي,300,7,4,3,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,125000,"فيلا خاصة هادئة جدا خصوصيتها تكسب الروح هدوء الشتاء وهبوب الصيف وراحة الربيع ودفء جميع الفصول 
متنوعة المساحات رونقها يدل على اختيار عذب وسلسبيل الوجدان قامت على أسس غربية مفعمة بتوالي الابداع في ثنايا أروقة الفيلا وبمطل من الصالة يأسر اللب
بها ملاحق...",416.6666666666667,0.016666666666666666,0.6,1.0,2,3,12
الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000,"للايجار فيلا دبلكس في موقع ممتاز جدا بالقرب من كمباوند لبنى العليان والمدرسة العالمية الامريكية. الفيلا مكونة من:



######الدور الأرضي######
حوش امامي وحوش صغير خلفي
مجلس
صاله واسعه
مطبخ راكب (يفتح على الصاله وعلى الحوش)

######الدور الثاني######
٤ ...",320.0,0.024,0.8333333333333334,0.7,2,5,0
الرياض,   حي الحزم ,شرق,298,0,5,5,3,1,1,0,1,0,0,1,0,1,0,1,1,0,0,50000,"السلام عليكم ورحمه الده وبركاته 
الفله تم تآجيرها مره واحده 
وانتهاء اجار المستاجر بتاريخ 
١١/٧/١٤٤٢

للتواصل واتس اب (0590619012)

الاجار اذا سنه (٤٠.٠٠٠ الف) 
الاجار  على جزئين (٥٠.٠٠٠ الف)",167.78523489932886,0.026845637583892617,0.625,0.7,2,4,0
الرياض,   حي الرمال ,شمال,300,0,4,5,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,45000,"فيلاه ايجار في الواحه شارع ١٥
مساحه ٣٠٠
السعر ٤٥الف
فوق ثلاث غرف
مع غرفة ‏خدامة
وتحت مقلط ومجلس وصاله وغرفة كبار
 السن وحوش ‏مجددا",150.0,0.016666666666666666,1.0,1.0,2,5,0
الرياض,   حي العارض ,جنوب,300,0,4,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,85000,"للايجار فيلا  حي العارض 

مساحه 300 متر 
شارع 20 جنوبي 

مدخل سيارة وغرفة سائق
مجلس و مقلط وصاله و مطبخ بمستودع و غرفة شغاله 

الدور الأول 

4 غرف نوم و صاله كبيرة",283.3333333333333,0.02,0.8333333333333334,1.0,2,1,0
الرياض,   حي النرجس ,شرق,250,0,4,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,90000,"فيلا للايجار
دفعه واحده فقط
الفيلا عباره عن ٤ غرف نوم منها غرفتين ماستر
ويوجد ٥ دورات مياه
ومجلس ومقلط
ومدخل سياره
وغرفه خادمه وغرف سائق
🌹🌹دفعه واحده فقط 🌹🌹",360.0,0.024,0.8333333333333334,1.0,2,4,0
الرياض,   حي العارض ,شرق,375,3,5,5,2,1,1,1,1,1,1,1,0,1,0,0,1,0,1,110000,"الوصف
فيلا للايجار مؤثثه شمال الرياض حي العارض..
مساحة  ٣٧٥م شارع ٢٠شرقي 

مكتمله الفيلا بها مطبخ ومكيفات ومجالس مؤثثه بالكامل اثاث جديد 

يوجد غرفة خادمه

يوجد غرفة سايق

يوجد ملحق خارجي

يوجد نت فايبر الياف بصريه لكامل الفيلا

يوجد كميرات 

يوجد غر...",293.3333333333333,0.018666666666666668,0.7142857142857143,1.0,2,4,7
الرياض,   حي قرطبة ,شرق,312,10,4,5,2,1,0,1,1,0,1,0,0,1,0,0,1,0,1,85000,"فيلا درج داخلي مكونة من 

الدور الأرضي / مجلس - مقلط - صالة - مطبخ - مشب - مستودع - دورتين مياة - حوش 

الدور الاول / صالة - 4 غرف نوم مع دورات مياة 

الدور الثاني / غرفة خادمة - دورة مياة مع غرفة غسيل 

المطبخ راكب 

التكييف اسلبت راكب ما عدا 3

*يو...",272.43589743589746,0.019230769230769232,0.8333333333333334,1.0,2,4,1
الرياض,   حي الصحافة ,غرب,350,2,5,5,2,1,0,1,1,0,1,0,0,1,1,0,1,0,1,90000,"للايجار فيلا درج صاله بحى الصحافة 
عبارة عن مدخل سيارة حوش واسع 
مجلس رجال ومجلس نساء 
ملقط وصاله مطبخ 
الدور العلوي 
5 غرفه نوم منهم غرفتين نوم ماستر 
وصاله 
السطح غرفه شغاله غرفه غسل 
والسطح واسع 
المطبخ راكبه المكيفات راكبه 
الفيلا مجدي بكامل 
قري...",257.14285714285717,0.02,0.7142857142857143,1.0,2,8,6
الرياض,   حي المونسية ,شرق,253,5,4,5,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,50000,"فيلا للايجار درج داخلي دورين 
مدخل سيارة حوش 

ملحق خارجي مجلس  مقلط صالة كبيرة 
مطبخ راكب مكيفات راكبة 
غرفة خادمة 
ومستودع 
الدور الثاني أربع غرف نوم  إثنين منها ماستر 
وصالة رياضية 
الايجار 50000 دفعة واحدة",197.62845849802372,0.019762845849802372,1.0,0.7,2,4,10
الرياض,   حي النفل ,غرب,500,0,7,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,160000,"للإيجار فيلا مودرن جديدة بحي النفل


المواصفات : 
• مدخل سيارة 
• غرفة سائق 
• مجلس رجال ونساء 
• صالة طعام 
• صالة عائلية واسعة 
• مطبخ + غرفة خادمة 
• غرفة كبار سن 

الدور الأول :
• 3 غرف نوم 
• صالة عائلية + سيرفس 

الدور الثاني : 
• غرفة خادمة 
•...",320.0,0.018,0.5555555555555556,1.0,2,8,0
الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000,"للايجار فيلا دبلكس في موقع ممتاز جدا بالقرب من كمباوند لبنى العليان والمدرسة العالمية الامريكية. الفيلا مكونة من:



######الدور الأرضي######
حوش امامي وحوش صغير خلفي
مجلس
صاله واسعه
مطبخ راكب (يفتح على الصاله وعلى الحوش)

######الدور الثاني######
٤ ...",320.0,0.024,0.8333333333333334,0.7,2,5,0
الرياض,   حي الروضة ,جنوب,352,30,7,5,2,1,1,0,1,0,1,1,0,1,0,0,1,0,1,80000,"الجزء الاول (يوجد جزء ثاني وثالث اخير )
========================= 


فيلا مجددة بالكامل( درج بالصالة ) للايجار :

فيلا (درج بالصالة) مجددة بالكامل حديثة التشطيب من اسقف جبسية ودهانات مختارة وادوات صحية وبلاط .

وتتكون الفيلا من ( 3 مداخل رئيسية خارجي...",227.27272727272728,0.02556818181818182,0.5555555555555556,0.7,2,1,8
الرياض,   حي المونسية ,شرق,225,0,4,3,2,1,1,0,1,0,1,0,0,1,0,0,1,0,0,100000,"للايجار فيلا درج دخلى النرجس رقم 1623
المواصفات : فيلا درج دخلى تتكون من : 
الدور الارضى يتكون من مطبخ امريكان + صاله + مجلس + 2 دورات مياه 
الدور العلوى يتكون من ثلاث غرف منهم غرفه ماستر + 2 دورات مياه 
الدور الثانى ملحق بالسطح + غرفه + مطبخ + دوره ...",444.44444444444446,0.02666666666666667,0.5,0.7,2,4,0
الرياض,   حي السليمانية ,شمال,200,8,4,5,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,90000,"للايجار فيلا بحي السليمانيه 
مساحه200متر
شمال ١٥متر
دبلكس
 مجلس ومقلط وصاله ومطبخ 
الدور الاول علوي ٤غرف نوم وصاله 
السطح غرفه شغاله ومكان غسيل 
عليها٩٠الف",450.0,0.03,0.8333333333333334,1.0,2,5,13
الرياض,   حي السليمانية ,جنوب,220,8,4,4,3,1,1,0,1,0,1,0,0,1,0,0,1,0,0,90000,فيلا للايجار في حي السليمانيه درج صاله الدور الأرضي مجلس رجال ومجلس حريم ودورتين مويه وصاله طعام الدور العلوي اربع غرف نوم السطح غرفه خدامه,409.09090909090907,0.031818181818181815,0.5714285714285714,0.7,2,1,13
الرياض,   حي العارض ,جنوب,300,0,4,5,2,1,1,1,1,0,1,0,0,0,0,0,1,0,0,85000,"للإيجار فيلا  درج داخلي في حي العارض

300م  شارع 20م  جنوبي

- مستخدمة 6 أشهر فقط 
- مدخل سيارة 
- غرفة سائق 
- مطبخ ومكيفات راكبه 

الدور الأرضي: مجلس. مقلط . صاله . مطبخ . مستودع .غرفة خدامة
الدور الأول: 4 غرف نوم وصالة كبيرة 

آجار : 85،000 ريال 
...",283.3333333333333,0.02,0.8333333333333334,1.0,2,1,0
الرياض,   حي الملك فهد ,شرق,270,30,3,5,3,1,1,1,1,0,1,0,0,1,0,1,1,0,0,70000,"فيلا في مدينة الرياض (حي الملك فهد)  شارع ابن المأمون 
الواجهة شرق ٣ غرف نوم صاله ، مجلسين ٦ دورات مياة غرفة خادمة 
المساحة ٢٧٠ 

للتواصل واتس اب فقط لا استقبل مكالمات 
0508252248",259.25925925925924,0.022222222222222223,0.8333333333333334,1.0,2,4,8
الرياض,   حي العزيزية ,جنوب,312,4,5,5,2,1,1,0,1,1,1,0,0,1,0,0,1,1,0,90000,السعر للايجار مع الاثاث و بدون الاثاث ٨٠٠٠٠ ريال,288.46153846153845,0.022435897435897436,0.7142857142857143,0.7,2,1,9
الرياض,   حي النرجس ,شمال,300,0,5,5,3,1,1,1,1,0,0,1,0,1,0,0,0,1,1,120000,"فيلا للايجار حي النرجس 
بدروم مع مشب تراثي ومدخل سيارة ودورتين مياه بالدور السفلي
مجلس ومقلط وصالة جلوس عائلية ومطبخ ومستودع ودورتين مياه بالدور الارضي
3 غرف نوم ودورتين مياه بالدور الأول
غرفة خادمة وغرفة العاب وغرفة غسيل بالسطح 
الفيلا فيها مصعد راك...",400.0,0.02666666666666667,0.625,1.0,2,5,0
الرياض,   حي القادسية ,شمال,384,0,5,5,2,1,1,1,1,0,0,1,0,0,0,0,1,0,1,80000,فيلا جديدة درج داخلي للايجار موقع ممتاز بحي القادسية قريب من الخدمات للمفاهمة 0555736810 / 0536222759/0503466604,208.33333333333334,0.018229166666666668,0.7142857142857143,1.0,2,5,0
الرياض,   حي طويق ,جنوب غربي,300,0,4,5,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,37000,يقبل شهري,123.33333333333333,0.023333333333333334,0.7142857142857143,0.7,2,3,0
الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000,"للايجار فيلا دبلكس في موقع ممتاز جدا بالقرب من كمباوند لبنى العليان والمدرسة العالمية الامريكية. الفيلا مكونة من:



######الدور الأرضي######
حوش امامي وحوش صغير خلفي
مجلس
صاله واسعه
مطبخ راكب (يفتح على الصاله وعلى الحوش)

######الدور الثاني######
٤ ...",320.0,0.024,0.8333333333333334,0.7,2,5,0
الرياض,   حي العارض ,جنوب,360,0,5,5,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,110000,"فاخره للايجار  .......
         ((((((تفاصيل الفيلا ))))
**الدور الارضي **
&مدخل سياره 
&ملحق خارجي مع مغسله +حمام 
&مجلس رجال +استقبال +مغسله +حمام
&صالة طعام مفتوحه على المجلس 
&صاله كبيره مع +حمام 
&مجلس نساء 
&مطبخ فاخر 
&حديقه 
((يوجد مدخلين لدو...",305.55555555555554,0.019444444444444445,0.7142857142857143,1.0,2,1,0
